Date,High,Low,Open,Close,Volume,Adj Close
2021-02-15,9.310638427734375,7.840470790863037,8.724266052246094,8.861739158630371,109854635,8.861739158630371
2021-02-16,8.980367660522461,7.983557224273682,8.860748291015625,8.297866821289062,71625205,8.297866821289062
2021-02-17,8.433298110961914,7.544398784637451,8.298688888549805,8.222577095031738,89948578,8.222577095031738
2021-02-18,9.2791748046875,8.232871055603027,8.232871055603027,8.980451583862305,77306770,8.980451583862305
2021-02-19,11.680577278137207,8.556981086730957,8.97996997833252,11.465653419494629,261175711,11.465653419494629
2021-02-20,11.786737442016602,9.8158540725708,11.478087425231934,10.002663612365723,140264810,10.002663612365723
2021-02-21,11.640289306640625,9.887046813964844,9.987549781799316,11.0855131149292,137742366,11.0855131149292
2021-02-22,14.54564094543457,9.255904197692871,11.073036193847656,14.454785346984863,574136241,14.454785346984863
2021-02-23,15.74337100982666,11.599893569946289,14.421626091003418,15.2015380859375,485252846,15.2015380859375
2021-02-24,18.146621704101562,14.861799240112305,15.213842391967773,17.30270767211914,375439707,17.30270767211914
2021-02-25,17.695444107055664,13.795912742614746,17.230182647705078,13.816014289855957,364505276,13.816014289855957
2021-02-26,15.483704566955566,13.12014102935791,13.865891456604004,13.58794116973877,289687328,13.58794116973877
2021-02-27,14.612065315246582,13.057272911071777,13.601573944091797,13.201168060302734,247640940,13.201168060302734
2021-02-28,13.77901554107666,11.489982604980469,13.20776653289795,13.08924674987793,300493226,13.08924674987793
2021-03-01,15.516057014465332,13.057385444641113,13.108434677124023,14.955588340759277,306451693,14.955588340759277
2021-03-02,15.224124908447266,13.460748672485352,14.96684455871582,13.958921432495117,178549852,13.958921432495117
2021-03-03,14.729358673095703,13.767048835754395,13.963540077209473,14.115591049194336,153830742,14.115591049194336
2021-03-04,14.260360717773438,12.771269798278809,14.094866752624512,13.097983360290527,116364466,13.097983360290527
2021-03-05,13.079861640930176,12.184608459472656,13.066306114196777,12.610443115234375,90978408,12.610443115234375
2021-03-06,13.27048110961914,11.901227951049805,12.569936752319336,13.036458015441895,118851546,13.036458015441895
2021-03-07,13.996903419494629,12.726385116577148,13.043927192687988,13.877732276916504,117548176,13.877732276916504
2021-03-08,13.87082576751709,13.08228874206543,13.826814651489258,13.602188110351562,115525659,13.602188110351562
2021-03-09,14.986444473266602,13.320186614990234,13.615290641784668,14.84631061553955,134867044,14.84631061553955
2021-03-10,15.18793773651123,14.07906436920166,14.850929260253906,14.231083869934082,103150901,14.231083869934082
2021-03-11,16.239398956298828,13.704225540161133,14.219837188720703,15.992279052734375,229272516,15.992279052734375
2021-03-12,16.485795974731445,14.111228942871094,16.020919799804688,14.552142143249512,185287457,14.552142143249512
2021-03-13,15.394397735595703,13.920056343078613,14.563802719116211,15.308802604675293,145102757,15.308802604675293
2021-03-14,15.349831581115723,14.378764152526855,15.301581382751465,14.50826644897461,90232804,14.50826644897461
2021-03-15,14.790472984313965,13.698057174682617,14.477127075195312,14.186661720275879,102600692,14.186661720275879
2021-03-16,14.282896041870117,13.229814529418945,14.163911819458008,13.622773170471191,112303590,13.622773170471191
2021-03-17,14.266797065734863,13.130529403686523,13.634963989257812,14.220203399658203,94696339,14.220203399658203
2021-03-18,14.745476722717285,13.82728385925293,14.210677146911621,14.230025291442871,79074263,14.230025291442871
2021-03-19,14.488219261169434,13.93245792388916,14.232649803161621,14.204795837402344,68715211,14.204795837402344
2021-03-20,14.978218078613281,14.152045249938965,14.195825576782227,14.211980819702148,68049683,14.211980819702148
2021-03-21,14.36572265625,13.668253898620605,14.218328475952148,14.332205772399902,64229338,14.332205772399902
2021-03-22,16.599872589111328,14.202885627746582,14.3502779006958,14.919293403625488,260995136,14.919293403625488
2021-03-23,15.243708610534668,14.097057342529297,14.84861946105957,14.20483112335205,106780662,14.20483112335205
2021-03-24,15.371431350708008,13.661297798156738,14.190396308898926,13.661297798156738,118813690,13.661297798156738
2021-03-25,13.705249786376953,12.614725112915039,13.650586128234863,13.02508544921875,116277943,13.02508544921875
2021-03-26,14.804293632507324,12.370457649230957,13.01952838897705,14.779420852661133,149987319,14.779420852661133
2021-03-27,16.80416488647461,14.75804615020752,14.786246299743652,16.50832176208496,223872587,16.50832176208496
2021-03-28,19.386005401611328,16.345008850097656,16.47942352294922,18.016233444213867,426120062,18.016233444213867
2021-03-29,18.987842559814453,17.700363159179688,18.083303451538086,18.854808807373047,216748601,18.854808807373047
2021-03-30,20.869474411010742,18.891403198242188,18.891403198242188,19.233924865722656,264028427,19.233924865722656
2021-03-31,19.795801162719727,18.1562557220459,19.1016845703125,19.465229034423828,206011018,19.465229034423828
2021-04-01,20.361539840698242,18.84424591064453,19.415681838989258,19.084901809692383,173731886,19.084901809692383
2021-04-02,19.824573516845703,18.568418502807617,19.084630966186523,19.810222625732422,131061660,19.810222625732422
2021-04-03,23.82718849182129,19.78944969177246,19.796451568603516,22.552276611328125,483057740,22.552276611328125
2021-04-04,25.56953239440918,22.212968826293945,22.52737045288086,24.061323165893555,426557980,24.061323165893555
2021-04-05,24.777637481689453,22.80645179748535,23.9288387298584,22.984283447265625,264085329,22.984283447265625
2021-04-06,25.346525192260742,21.87661361694336,22.977840423583984,24.95714569091797,320886935,24.95714569091797
2021-04-07,27.48761558532715,23.089359283447266,25.145559310913086,26.47808074951172,676846221,26.47808074951172
2021-04-08,27.97001075744629,25.72493553161621,26.51459312438965,27.033987045288086,377988327,27.033987045288086
2021-04-09,29.014734268188477,26.903825759887695,26.985803604125977,27.778274536132812,282477938,27.778274536132812
2021-04-10,28.257970809936523,25.963226318359375,27.64971160888672,26.84140396118164,270235258,26.84140396118164
2021-04-11,28.687227249145508,25.578319549560547,26.80805015563965,27.9318904876709,232938762,27.9318904876709
2021-04-12,29.862302780151367,26.842742919921875,27.918367385864258,28.512123107910156,308804546,28.512123107910156
2021-04-13,28.797941207885742,26.4176025390625,28.541011810302734,27.4355525970459,258183912,27.4355525970459
2021-04-14,27.48269271850586,24.792020797729492,27.400005340576172,26.47511100769043,342565805,26.47511100769043
2021-04-15,28.249399185180664,25.53941535949707,26.436843872070312,27.818313598632812,221346739,27.818313598632812
2021-04-16,28.226879119873047,24.972917556762695,27.820323944091797,25.39736557006836,240665351,25.39736557006836
2021-04-17,26.819766998291016,25.09987449645996,25.369205474853516,25.09987449645996,201720376,25.09987449645996
2021-04-18,32.90256881713867,21.539209365844727,25.135501861572266,32.30291748046875,1155150688,32.30291748046875
2021-04-19,36.080257415771484,29.925907135009766,32.33952331542969,31.67589569091797,1219130981,31.67589569091797
2021-04-20,32.69721984863281,28.932571411132812,31.476289749145508,31.77005386352539,793008154,31.77005386352539
2021-04-21,35.004302978515625,30.167491912841797,31.681537628173828,32.51304244995117,729130141,32.51304244995117
2021-04-22,40.97186279296875,31.600690841674805,32.68342971801758,38.8797607421875,1638622971,38.8797607421875
2021-04-23,41.463260650634766,31.664270401000977,38.8991813659668,36.97842025756836,1612232268,36.97842025756836
2021-04-24,43.532222747802734,34.683292388916016,37.25749588012695,40.7373161315918,1101380795,40.7373161315918
2021-04-25,48.43426513671875,40.51201629638672,40.8454704284668,47.36762619018555,1583800800,47.36762619018555
2021-04-26,48.31078338623047,43.371726989746094,47.54185485839844,43.97651672363281,1357487872,43.97651672363281
2021-04-27,46.54861068725586,42.55732727050781,43.89356994628906,43.2390022277832,904891996,43.2390022277832
2021-04-28,46.91656494140625,40.67207336425781,43.161441802978516,44.825984954833984,1021154320,44.825984954833984
2021-04-29,46.07149124145508,40.950984954833984,44.84994888305664,42.460540771484375,772259307,42.460540771484375
2021-04-30,44.2701530456543,41.24350357055664,42.50004577636719,42.95600128173828,534976437,42.95600128173828
2021-05-01,49.84457778930664,42.03086471557617,42.89333724975586,49.50802230834961,859524423,49.50802230834961
2021-05-02,49.896671295166016,45.9818229675293,49.50080490112305,46.890987396240234,571072187,46.890987396240234
2021-05-03,49.00945281982422,45.04447555541992,46.90397644042969,45.93368911743164,609194252,45.93368911743164
2021-05-04,47.75715637207031,42.31310272216797,45.983360290527344,42.729557037353516,682976428,42.729557037353516
2021-05-05,45.927791595458984,42.31573486328125,42.637237548828125,44.92357635498047,503781975,44.92357635498047
2021-05-06,44.97405242919922,42.591583251953125,44.97405242919922,43.4556770324707,391497018,43.4556770324707
2021-05-07,46.05956268310547,41.43837356567383,43.502655029296875,43.1550178527832,514344601,43.1550178527832
2021-05-08,46.6390266418457,42.29801940917969,43.15206527709961,45.56153106689453,451056655,45.56153106689453
2021-05-09,47.1212158203125,43.29694366455078,45.61763000488281,44.330196380615234,510603312,44.330196380615234
2021-05-10,45.87750244140625,39.5588493347168,44.34209442138672,42.90963363647461,499528076,42.90963363647461
2021-05-11,45.15120315551758,39.762969970703125,42.87227249145508,44.57746887207031,473731333,44.57746887207031
2021-05-12,48.979034423828125,42.45730972290039,44.59152603149414,42.45730972290039,1151668076,42.45730972290039
2021-05-13,45.41709899902344,37.526893615722656,43.235084533691406,40.99785232543945,1016860656,40.99785232543945
2021-05-14,44.79143524169922,39.986053466796875,41.03451919555664,42.717864990234375,504167711,42.717864990234375
2021-05-15,45.391788482666016,39.37460708618164,42.699947357177734,43.461307525634766,500445722,43.461307525634766
2021-05-16,52.50135040283203,41.915496826171875,43.40169143676758,47.200828552246094,1990976771,47.200828552246094
2021-05-17,51.87602996826172,43.30291748046875,46.89802169799805,46.86320495605469,1951921366,46.86320495605469
2021-05-18,58.30292510986328,46.187557220458984,46.66041946411133,55.91096115112305,2025388219,55.91096115112305
2021-05-19,57.52577209472656,29.429859161376953,56.089256286621094,35.107181549072266,2772224999,35.107181549072266
2021-05-20,51.25844955444336,32.31814193725586,35.04304504394531,44.74274826049805,2487748626,44.74274826049805
2021-05-21,47.645591735839844,33.83739471435547,44.4472541809082,38.81285095214844,1769762028,38.81285095214844
2021-05-22,40.009578704833984,31.25486183166504,38.988380432128906,31.315582275390625,1078751751,31.315582275390625
2021-05-23,32.4362678527832,19.13983917236328,31.225767135620117,24.68874740600586,1925832341,24.68874740600586
2021-05-24,32.094451904296875,24.498319625854492,24.498319625854492,31.283571243286133,1346786023,31.283571243286133
2021-05-25,33.130126953125,26.100074768066406,31.396347045898438,29.99707794189453,909470305,29.99707794189453
2021-05-26,37.23763656616211,29.008554458618164,30.047990798950195,35.539817810058594,1069991365,35.539817810058594
2021-05-27,35.52705001831055,31.12712860107422,35.48244857788086,33.584590911865234,649389058,33.584590911865234
2021-05-28,34.502506256103516,28.0671443939209,33.6755256652832,29.039276123046875,600255582,29.039276123046875
2021-05-29,30.0223388671875,25.750940322875977,29.003129959106445,27.376420974731445,376859866,27.376420974731445
2021-05-30,29.74925422668457,25.650293350219727,27.408315658569336,28.602659225463867,359661704,28.602659225463867
2021-05-31,32.98358917236328,27.52474594116211,28.60424041748047,32.816246032714844,534826504,32.816246032714844
2021-06-01,33.2899169921875,29.880172729492188,32.7708854675293,30.985260009765625,432053117,30.985260009765625
2021-06-02,35.03815460205078,30.432857513427734,30.935237884521484,33.95631790161133,497567418,33.95631790161133
2021-06-03,41.14537811279297,33.792232513427734,34.018714904785156,39.47090530395508,960056106,39.47090530395508
2021-06-04,39.60986328125,34.3109016418457,39.581302642822266,37.415069580078125,1056279506,37.415069580078125
2021-06-05,42.82267379760742,37.0991096496582,37.41737747192383,39.58539962768555,1112426664,39.58539962768555
2021-06-06,43.377193450927734,38.96399688720703,39.74912643432617,42.30837631225586,794387364,42.30837631225586
2021-06-07,44.10055923461914,38.09083938598633,42.25367736816406,38.262332916259766,923157614,38.262332916259766
2021-06-08,42.47829055786133,33.68545913696289,38.25127029418945,41.51781463623047,1786996802,41.51781463623047
2021-06-09,43.99756622314453,39.36863327026367,41.27979278564453,42.031776428222656,1218831041,42.031776428222656
2021-06-10,43.00490951538086,39.59678268432617,42.0240364074707,41.09867477416992,595246689,41.09867477416992
2021-06-11,41.31248474121094,35.31117248535156,41.11015319824219,36.046085357666016,518666603,36.046085357666016
2021-06-12,37.61422348022461,34.31815719604492,36.16435241699219,36.441688537597656,549070417,36.441688537597656
2021-06-13,39.3599739074707,34.782989501953125,36.51470947265625,38.77043533325195,452988674,38.77043533325195
2021-06-14,40.47652053833008,36.81413269042969,38.70452117919922,38.71305465698242,477871463,38.71305465698242
2021-06-15,41.75867462158203,39.435813903808594,40.53583908081055,41.153648376464844,605285143,41.153648376464844
2021-06-16,41.496307373046875,37.50349807739258,39.54534912109375,39.703617095947266,576016902,39.703617095947266
2021-06-17,41.237430572509766,38.28608322143555,39.68927001953125,39.264591217041016,417775600,39.264591217041016
2021-06-18,39.427127838134766,35.0040168762207,39.26678466796875,36.64879608154297,424163369,36.64879608154297
2021-06-19,37.35458755493164,34.981605529785156,36.81910705566406,35.35343551635742,264640750,35.35343551635742
2021-06-20,35.92838668823242,31.36209487915039,35.23702621459961,35.32201385498047,452587531,35.32201385498047
2021-06-21,35.497615814208984,25.949079513549805,35.261436462402344,26.657400131225586,760344541,26.657400131225586
2021-06-22,28.712968826293945,20.380443572998047,26.592830657958984,26.7718563079834,1258580061,26.7718563079834
2021-06-23,32.7729606628418,25.69648551940918,26.91294288635254,30.048887252807617,1111302687,30.048887252807617
2021-06-24,32.991310119628906,28.548385620117188,30.846078872680664,31.181034088134766,641150364,31.181034088134766
2021-06-25,32.90251541137695,28.035079956054688,31.16853141784668,28.698862075805664,632052177,28.698862075805664
2021-06-26,30.007036209106445,26.710813522338867,28.607898712158203,29.712854385375977,560342710,29.712854385375977
2021-06-27,31.929391860961914,29.271196365356445,29.752639770507812,31.929391860961914,497353288,31.929391860961914
2021-06-28,34.24322509765625,31.035127639770508,31.880830764770508,32.92778015136719,473612135,32.92778015136719
2021-06-29,35.788578033447266,32.7266845703125,33.00978469848633,33.86680221557617,471854279,33.86680221557617
2021-06-30,35.9547233581543,31.601350784301758,33.96297073364258,35.55640411376953,570984168,35.55640411376953
2021-07-01,35.53819274902344,32.38627243041992,35.505653381347656,33.40403366088867,474665321,33.40403366088867
2021-07-02,34.03178787231445,31.479923248291016,33.30630874633789,34.02048110961914,440298780,34.02048110961914
2021-07-03,35.40476989746094,33.2984733581543,34.01557540893555,34.478816986083984,327019964,34.478816986083984
2021-07-04,35.50237274169922,33.55573654174805,34.4951171875,34.31060028076172,303420520,34.31060028076172
2021-07-05,34.461822509765625,32.48269271850586,34.28255081176758,32.984588623046875,313839322,32.984588623046875
2021-07-06,34.97831726074219,32.93030548095703,32.93030548095703,34.26913833618164,365336040,34.26913833618164
2021-07-07,38.01170349121094,33.8420295715332,34.23280715942383,36.59136962890625,519252659,36.59136962890625
2021-07-08,36.915283203125,32.80227279663086,36.71971893310547,33.20372772216797,498201257,33.20372772216797
2021-07-09,34.38794708251953,31.99104881286621,33.13433074951172,33.2646484375,327170629,33.2646484375
2021-07-10,34.14048767089844,31.186784744262695,33.31843948364258,31.788644790649414,296566657,31.788644790649414
2021-07-11,32.53633499145508,31.41175651550293,31.693038940429688,32.17784118652344,211679810,32.17784118652344
2021-07-12,32.6440544128418,30.074201583862305,32.17338943481445,30.848087310791016,221058993,30.848087310791016
2021-07-13,31.093704223632812,28.918607711791992,30.78640365600586,29.12118911743164,197825362,29.12118911743164
2021-07-14,31.435338973999023,27.515703201293945,29.14269256591797,31.2810001373291,331866434,31.2810001373291
2021-07-15,31.4834041595459,28.008403778076172,31.360700607299805,28.45210075378418,329918376,28.45210075378418
2021-07-16,29.442203521728516,26.228809356689453,28.5490665435791,26.37000846862793,374718328,26.37000846862793
2021-07-17,27.69698715209961,26.04067039489746,26.25412368774414,26.721668243408203,289689475,26.721668243408203
2021-07-18,27.733564376831055,26.360977172851562,26.784170150756836,26.751909255981445,230336396,26.751909255981445
2021-07-19,26.72174644470215,24.012245178222656,26.671239852905273,24.44757652282715,361915410,24.44757652282715
2021-07-20,24.975603103637695,22.177541732788086,24.51030158996582,23.48955535888672,413439963,23.48955535888672
2021-07-21,27.4164981842041,22.86536979675293,23.443456649780273,26.623079299926758,555770206,26.623079299926758
2021-07-22,28.135990142822266,25.95220947265625,26.66532325744629,27.70208168029785,364666998,27.70208168029785
2021-07-23,28.690610885620117,26.425710678100586,27.70650863647461,28.513879776000977,407955237,28.513879776000977
2021-07-24,29.50779914855957,28.06863784790039,28.517900466918945,28.702619552612305,353750758,28.702619552612305
2021-07-25,28.87297821044922,26.528553009033203,28.64940071105957,28.168773651123047,309208018,28.168773651123047
2021-07-26,31.05401611328125,27.903797149658203,28.227025985717773,28.306642532348633,743673802,28.306642532348633
2021-07-27,28.95267105102539,27.005430221557617,28.210498809814453,28.065326690673828,375599550,28.065326690673828
2021-07-28,28.7469539642334,27.41233253479004,28.145641326904297,27.815410614013672,315682626,27.815410614013672
2021-07-29,31.88614845275879,27.372438430786133,27.877975463867188,31.281137466430664,448009571,31.281137466430664
2021-07-30,33.05512619018555,30.067672729492188,31.275415420532227,32.393943786621094,617830199,32.393943786621094
2021-07-31,36.86825942993164,31.68321990966797,32.35328674316406,36.82731246948242,587168181,36.82731246948242
2021-08-01,36.719913482666016,33.28300476074219,36.67912673950195,34.25436019897461,490639931,34.25436019897461
2021-08-02,35.91239547729492,33.06065368652344,34.1905632019043,33.22241973876953,407399691,33.22241973876953
2021-08-03,35.833091735839844,32.40266036987305,33.19142532348633,33.99644088745117,474629269,33.99644088745117
2021-08-04,36.6524772644043,33.2731819152832,34.10835647583008,35.76362609863281,413657602,35.76362609863281
2021-08-05,38.208866119384766,35.53385543823242,35.771976470947266,37.35513687133789,595137193,37.35513687133789
2021-08-06,40.388084411621094,35.68829345703125,37.3553581237793,39.446102142333984,589190671,39.446102142333984
2021-08-07,40.50587844848633,37.62660217285156,39.49230194091797,39.403472900390625,534979916,39.403472900390625
2021-08-08,39.53329086303711,36.935577392578125,39.465904235839844,37.673824310302734,358570315,37.673824310302734
2021-08-09,40.00484085083008,36.481170654296875,37.66049575805664,38.767784118652344,377034585,38.767784118652344
2021-08-10,41.66090774536133,38.22317123413086,38.678810119628906,40.63979721069336,452480699,40.63979721069336
2021-08-11,43.739139556884766,40.628238677978516,40.64894104003906,41.74411392211914,507980107,41.74411392211914
2021-08-12,43.40190887451172,39.38155746459961,41.70451354980469,41.099361419677734,527833804,41.099361419677734
2021-08-13,44.9005241394043,40.72161865234375,41.1143684387207,44.894500732421875,541894525,44.894500732421875
2021-08-14,44.871238708496094,42.937660217285156,44.85142517089844,44.112850189208984,363834257,44.112850189208984
2021-08-15,54.62955093383789,43.450008392333984,44.14995574951172,53.74515914916992,1448656564,53.74515914916992
2021-08-16,68.82237243652344,52.465850830078125,53.5411491394043,62.432464599609375,3799339365,62.432464599609375
2021-08-17,74.8892593383789,58.9813346862793,62.11532974243164,64.21070861816406,4043742154,64.21070861816406
2021-08-18,80.11990356445312,60.26971435546875,64.16835021972656,72.5433120727539,4507409622,72.5433120727539
2021-08-19,75.09242248535156,68.6104965209961,72.83856201171875,72.75760650634766,2467398203,72.75760650634766
2021-08-20,79.99000549316406,70.93728637695312,72.7489013671875,78.72461700439453,1844455899,78.72461700439453
2021-08-21,81.81377410888672,72.69692993164062,78.69892883300781,73.75621032714844,1513097171,73.75621032714844
2021-08-22,77.48115539550781,71.55394744873047,73.86833953857422,72.80391693115234,968933849,72.80391693115234
2021-08-23,76.70532989501953,71.68074798583984,72.7694091796875,75.70803833007812,1372134245,75.70803833007812
2021-08-24,79.3709487915039,68.61978912353516,75.7801742553711,70.67090606689453,2153611667,70.67090606689453
2021-08-25,72.70286560058594,66.22276306152344,70.67996215820312,71.95156860351562,1551240766,71.95156860351562
2021-08-26,78.05520629882812,66.26455688476562,71.97343444824219,75.31620788574219,2713050538,75.31620788574219
2021-08-27,88.85427856445312,72.71512603759766,74.81178283691406,88.08698272705078,3263988286,88.08698272705078
2021-08-28,97.84294891357422,85.79064178466797,88.00001525878906,96.70317077636719,2580080503,96.70317077636719
2021-08-29,97.77787780761719,90.99362182617188,96.56397247314453,94.46967315673828,1830344091,94.46967315673828
2021-08-30,116.85022735595703,94.0377197265625,94.3448715209961,110.54480743408203,5274104165,110.54480743408203
2021-08-31,130.01461791992188,103.35130310058594,109.75614929199219,108.48377227783203,7590894022,108.48377227783203
2021-09-01,119.53011322021484,106.27082061767578,107.4444808959961,111.03300476074219,3974443896,111.03300476074219
2021-09-02,131.96188354492188,109.65261840820312,110.73123931884766,128.10238647460938,5074399603,128.10238647460938
2021-09-03,148.8341827392578,128.3890838623047,128.3890838623047,146.5830535888672,7526373837,146.5830535888672
2021-09-04,150.42855834960938,136.44955444335938,146.4184112548828,139.11306762695312,3970422964,139.11306762695312
2021-09-05,144.99786376953125,135.07997131347656,138.99014282226562,142.0708770751953,2996918105,142.0708770751953
2021-09-06,165.8787384033203,138.0382080078125,142.0628204345703,164.38092041015625,5774090688,164.38092041015625
2021-09-07,194.8197021484375,133.10025024414062,164.18368530273438,173.14892578125,17068643416,173.14892578125
2021-09-08,197.989013671875,147.99118041992188,173.278564453125,191.04139709472656,13187213606,191.04139709472656
2021-09-09,214.95718383789062,181.4458770751953,209.47079467773438,188.19580078125,12676272744,188.19580078125
2021-09-10,196.9451904296875,168.69082641601562,187.61280822753906,179.865234375,7087524572,179.865234375
2021-09-11,193.40560913085938,175.56541442871094,179.36622619628906,178.8678741455078,5367389010,178.8678741455078
2021-09-12,181.56825256347656,170.5845947265625,179.23016357421875,174.53762817382812,3012633094,174.53762817382812
2021-09-13,174.93186950683594,150.9744110107422,174.41845703125,169.26954650878906,6437530449,169.26954650878906
2021-09-14,171.30116271972656,143.55311584472656,169.77452087402344,158.09481811523438,5799758794,158.09481811523438
2021-09-15,166.17529296875,154.2395477294922,158.41543579101562,159.1173858642578,3908939772,159.1173858642578
2021-09-16,163.12283325195312,147.6532745361328,158.80728149414062,152.47406005859375,3215168472,152.47406005859375
2021-09-17,153.44493103027344,135.24522399902344,152.3514404296875,147.5930633544922,4675731485,147.5930633544922
2021-09-18,171.1427764892578,144.3922576904297,147.44876098632812,169.18421936035156,5415012910,169.18421936035156
2021-09-19,170.65211486816406,151.2509765625,169.22633361816406,152.51669311523438,3350530308,152.51669311523438
2021-09-20,153.38766479492188,131.2610321044922,152.7944793701172,132.13446044921875,5623667250,132.13446044921875
2021-09-21,144.46844482421875,116.34320068359375,132.76231384277344,123.95039367675781,5243953819,123.95039367675781
2021-09-22,150.94151306152344,122.34915924072266,124.17745208740234,147.92425537109375,4952222859,147.92425537109375
2021-09-23,152.364990234375,143.20126342773438,148.05516052246094,149.75357055664062,3389212044,149.75357055664062
2021-09-24,151.201904296875,128.8013153076172,149.9354705810547,139.39564514160156,3852350632,139.39564514160156
2021-09-25,144.0725555419922,134.10775756835938,139.2965545654297,136.17892456054688,2037106949,136.17892456054688
2021-09-26,140.7817840576172,125.11542510986328,136.21615600585938,135.69937133789062,2674182809,135.69937133789062
